percent_paid,days,income,3-6_months,6-12_months,more_than_12_months,writing_score,paid_premiums,channel,area
0.11199999999999999,13511.0,1.0,1.0,0.0,0.0,98.32,12.0,0,0
0.01,14242.0,4.0,0.0,0.0,0.0,99.1,8.0,0,0
0.10400000000000001,13146.0,1.0,0.0,0.0,0.0,99.56,6.0,1,1
0.821,21181.0,5.0,0.0,0.0,2.0,99.48,9.0,0,1
0.053,23370.0,2.0,0.0,0.0,0.0,99.87,8.0,0,0
0.0,19719.0,3.0,0.0,0.0,0.0,98.27,13.0,0,0
0.065,29945.0,1.0,0.0,0.0,0.0,99.23,15.0,0,0
0.0,11321.0,1.0,0.0,0.0,0.0,98.08,11.0,0,1
0.022000000000000002,18628.0,2.0,0.0,0.0,0.0,99.1,11.0,3,1
0.275,14243.0,2.0,0.0,0.0,0.0,99.53,8.0,2,0
0.732,18255.0,2.0,0.0,0.0,0.0,98.57,5.0,2,1
0.011000000000000001,17891.0,2.0,0.0,0.0,0.0,99.08,3.0,2,1
0.012,21549.0,3.0,0.0,0.0,0.0,99.64,9.0,1,1
0.131,24095.0,3.0,0.0,0.0,0.0,98.04,16.0,0,1
0.637,18994.0,4.0,3.0,0.0,0.0,99.69,11.0,0,0
0.198,20446.0,3.0,0.0,0.0,0.0,99.86,4.0,3,0
0.46299999999999997,17160.0,3.0,0.0,0.0,0.0,98.86,11.0,2,0
0.0,10961.0,1.0,0.0,0.0,0.0,99.89,5.0,0,1
0.27899999999999997,18986.0,2.0,0.0,0.0,0.0,99.25,12.0,2,0
0.019,16069.0,1.0,0.0,0.0,0.0,98.24,10.0,0,0
0.079,17898.0,3.0,0.0,0.0,0.0,99.09,11.0,3,0
0.563,19350.0,6.0,1.0,0.0,0.0,99.12,14.0,2,1
0.077,14976.0,5.0,0.0,0.0,1.0,99.28,14.0,0,1
0.179,20451.0,3.0,0.0,0.0,0.0,98.62,8.0,1,0
0.0,25561.0,3.0,1.0,0.0,0.0,99.49,12.0,0,1
0.10099999999999999,23005.0,1.0,0.0,0.0,0.0,98.85,16.0,1,1
0.018000000000000002,29943.0,1.0,0.0,0.0,0.0,99.84,11.0,1,1
0.052000000000000005,15335.0,3.0,0.0,0.0,0.0,99.87,20.0,0,0
0.004,32125.0,2.0,0.0,0.0,0.0,99.74,9.0,0,1
1.0,19355.0,2.0,0.0,0.0,0.0,98.97,2.0,0,1
1.0,10595.0,1.0,0.0,0.0,0.0,99.86,2.0,0,1
0.18,13148.0,1.0,2.0,0.0,1.0,99.53,11.0,1,0
0.353,27380.0,2.0,0.0,0.0,0.0,99.2,23.0,0,0
0.009000000000000001,25196.0,1.0,0.0,0.0,0.0,99.86,5.0,0,0
0.040999999999999995,24470.0,4.0,0.0,0.0,0.0,99.88,11.0,0,1
0.0,18262.0,2.0,0.0,0.0,0.0,98.64,8.0,1,1
0.0,28483.0,1.0,0.0,0.0,0.0,99.785,3.0,0,0
0.021,19718.0,2.0,0.0,0.0,0.0,99.43,12.0,3,1
1.0,10229.0,1.0,0.0,4.0,1.0,99.23,9.0,0,0
0.369,21908.0,3.0,0.0,0.0,0.0,98.8,27.0,3,0
0.272,20083.0,3.0,1.0,0.0,0.0,99.74,11.0,0,0
0.134,22636.0,5.0,0.0,0.0,0.0,99.73,10.0,0,1
0.306,12054.0,2.0,0.0,0.0,1.0,99.31,10.0,1,1
0.823,28111.0,1.0,0.0,0.0,0.0,99.705,24.0,1,1
1.0,10234.0,1.0,0.0,2.0,0.0,99.53,3.0,0,1
0.28300000000000003,24467.0,5.0,1.0,0.0,0.0,99.7,12.0,0,1
0.065,14974.0,3.0,0.0,0.0,0.0,99.87,6.0,3,1
0.368,10232.0,2.0,1.0,0.0,0.0,98.84,8.0,1,1
0.218,19720.0,2.0,0.0,0.0,1.0,99.87,7.0,0,1
0.0,13151.0,5.0,2.0,0.0,1.0,99.37,11.0,0,0
0.011000000000000001,25555.0,2.0,0.0,0.0,0.0,98.85,14.0,0,0
0.0,27024.0,3.0,0.0,0.0,0.0,99.81,10.0,0,1
0.33899999999999997,20820.0,1.0,0.0,0.0,0.0,98.63,20.0,0,0
0.08900000000000001,28475.0,1.0,0.0,0.0,0.0,99.05,8.0,1,1
0.149,19721.0,3.0,1.0,0.0,0.0,98.91,16.0,1,1
0.418,19358.0,2.0,0.0,0.0,1.0,98.94,11.0,1,1
0.10300000000000001,16065.0,2.0,0.0,0.0,0.0,99.35,7.0,2,1
0.069,20082.0,2.0,0.0,0.0,0.0,99.59,7.0,0,1
0.004,23009.0,1.0,0.0,0.0,0.0,99.63,10.0,0,1
0.079,24464.0,3.0,0.0,0.0,0.0,99.86,7.0,0,0
0.23199999999999998,21185.0,2.0,0.0,0.0,0.0,99.68,7.0,0,0
0.023,29941.0,2.0,0.0,0.0,0.0,99.52,7.0,0,1
0.249,17530.0,3.0,0.0,0.0,0.0,99.0,12.0,1,0
0.015,19351.0,4.0,0.0,0.0,0.0,99.52,7.0,0,1
0.0,25195.0,1.0,0.0,0.0,0.0,99.11,6.0,0,1
0.26,19359.0,2.0,0.0,0.0,0.0,99.68,8.0,0,0
0.004,23732.0,1.0,0.0,0.0,0.0,99.2,4.0,1,1
0.41600000000000004,25564.0,1.0,0.0,0.0,0.0,98.23,9.0,0,1
0.0,20818.0,1.0,0.0,0.0,0.0,98.6,10.0,0,1
0.544,18620.0,2.0,1.0,0.0,0.0,99.27,22.0,2,1
0.01,12054.0,2.0,0.0,0.0,0.0,99.74,6.0,0,1
0.436,23367.0,1.0,0.0,0.0,0.0,99.52,6.0,1,0
0.77,17529.0,3.0,0.0,0.0,0.0,99.01,14.0,3,0
0.021,15710.0,1.0,0.0,0.0,0.0,99.51,5.0,2,1
0.124,22644.0,5.0,0.0,0.0,0.0,99.49,19.0,0,0
0.792,18628.0,3.0,0.0,0.0,0.0,99.07,14.0,2,1
0.465,12786.0,2.0,0.0,0.0,0.0,99.87,3.0,2,1
0.9359999999999999,10230.0,1.0,0.0,0.0,0.0,99.44,5.0,0,0
0.077,16066.0,2.0,2.0,0.0,0.0,99.22,11.0,2,0
1.0,21549.0,2.0,0.0,0.0,0.0,99.19,7.0,0,1
0.146,21914.0,3.0,0.0,0.0,0.0,99.71,11.0,0,1
0.831,15338.0,6.0,0.0,0.0,0.0,99.66,14.0,0,1
0.17,16802.0,3.0,0.0,0.0,0.0,99.1,10.0,2,1
0.763,11695.0,2.0,2.0,0.0,1.0,99.56,4.0,2,0
0.972,19350.0,2.0,2.0,1.0,1.0,99.49,11.0,0,0
0.222,18622.0,1.0,1.0,0.0,1.0,94.64,14.0,4,1
0.122,23001.0,4.0,0.0,0.0,0.0,99.13,10.0,0,0
1.0,25194.0,2.0,0.0,0.0,0.0,99.34,4.0,0,1
0.162,17525.0,1.0,0.0,0.0,0.0,98.16,12.0,0,0
0.028999999999999998,33227.0,1.0,0.0,0.0,0.0,99.89,4.0,0,0
0.027999999999999997,20448.0,1.0,0.0,0.0,0.0,98.6,6.0,0,0
0.818,20446.0,6.0,3.0,0.0,1.0,98.14,21.0,1,1
0.28,13884.0,1.0,0.0,0.0,0.0,98.7,8.0,0,1
1.0,7672.0,1.0,0.0,0.0,0.0,99.5,3.0,0,0
0.436,12790.0,2.0,1.0,0.0,0.0,99.03,9.0,1,0
0.048,25191.0,1.0,0.0,0.0,0.0,99.52,11.0,0,1
0.512,16801.0,5.0,1.0,0.0,1.0,99.16,11.0,2,1
0.371,17890.0,1.0,0.0,0.0,0.0,98.95,17.0,1,1
0.295,21549.0,2.0,0.0,0.0,0.0,99.35,14.0,0,1
0.47100000000000003,24827.0,2.0,0.0,0.0,0.0,99.27,10.0,1,1
0.225,20819.0,2.0,0.0,0.0,0.0,98.77,25.0,3,0
0.363,19358.0,2.0,0.0,0.0,0.0,99.01,21.0,0,1
0.114,14615.0,5.0,0.0,0.0,0.0,99.75,8.0,2,0
0.023,27025.0,4.0,0.0,0.0,0.0,99.27,19.0,2,1
0.129,17170.0,2.0,0.0,0.0,0.0,99.29,7.0,0,1
0.44799999999999995,19720.0,6.0,0.0,0.0,0.0,99.33,8.0,3,0
0.006999999999999999,32861.0,2.0,0.0,0.0,0.0,99.75,5.0,0,1
0.156,25200.0,3.0,0.0,0.0,0.0,99.21,11.0,2,0
0.017,17892.0,2.0,0.0,0.0,0.0,99.11000000000001,5.0,0,1
0.109,10592.0,2.0,1.0,0.0,0.0,98.98,12.0,0,1
0.179,14974.0,1.0,1.0,0.0,0.0,97.98,6.0,0,1
0.005,21908.0,2.0,0.0,0.0,0.0,99.23,9.0,1,0
0.009000000000000001,30675.0,1.0,0.0,0.0,0.0,99.86,16.0,1,1
0.583,23731.0,1.0,0.0,0.0,0.0,99.73,11.0,0,1
0.059000000000000004,20453.0,2.0,0.0,0.0,0.0,95.99,13.0,2,0
0.0,20448.0,2.0,0.0,0.0,0.0,99.35,6.0,0,0
0.46,23006.0,4.0,0.0,0.0,0.0,98.83,11.0,1,0
0.823,18620.0,1.0,0.0,0.0,0.0,98.0,13.0,1,0
0.043,27020.0,1.0,0.0,0.0,0.0,98.97,10.0,0,1
0.022000000000000002,19352.0,1.0,0.0,0.0,0.0,98.23,9.0,0,0
0.7190000000000001,16796.0,2.0,0.0,0.0,0.0,98.81,8.0,1,0
0.631,22644.0,4.0,0.0,0.0,0.0,99.03,19.0,1,1
0.838,27015.0,4.0,0.0,0.0,0.0,98.14,19.0,1,1
0.21,20084.0,2.0,0.0,0.0,0.0,98.38,17.0,2,0
1.0,24465.0,2.0,0.0,0.0,0.0,99.89,5.0,0,1
0.765,8409.0,1.0,0.0,0.0,0.0,99.25,7.0,0,0
0.006999999999999999,18264.0,1.0,0.0,0.0,0.0,99.74,6.0,4,1
0.03,29575.0,1.0,0.0,0.0,0.0,98.83,21.0,0,0
0.467,20087.0,4.0,0.0,0.0,0.0,99.21,14.0,0,1
0.013999999999999999,12058.0,3.0,1.0,0.0,1.0,99.66,6.0,0,1
0.212,20816.0,2.0,0.0,0.0,0.0,99.7,6.0,0,1
0.159,10959.0,3.0,0.0,0.0,0.0,99.35,6.0,0,0
0.9420000000000001,16437.0,4.0,0.0,0.0,0.0,99.04,7.0,2,1
0.012,27016.0,2.0,0.0,0.0,0.0,99.88,23.0,1,1
0.195,18622.0,2.0,0.0,0.0,0.0,99.8,5.0,0,1
0.19699999999999998,16804.0,4.0,0.0,0.0,0.0,99.26,9.0,3,0
0.754,17529.0,2.0,0.0,0.0,0.0,98.59,8.0,0,0
0.07400000000000001,11685.0,2.0,0.0,0.0,0.0,98.8,12.0,0,1
0.0,26659.0,1.0,0.0,0.0,0.0,99.855,6.0,0,1
0.0,18261.0,4.0,0.0,1.0,0.0,99.49,10.0,0,0
0.213,20817.0,2.0,1.0,0.0,0.0,99.33,13.0,0,0
0.915,21179.0,2.0,0.0,0.0,0.0,99.1,14.0,0,1
0.022000000000000002,9866.0,1.0,0.0,0.0,0.0,98.78999999999999,3.0,0,1
0.019,17897.0,6.0,0.0,0.0,0.0,99.44,8.0,3,1
0.2,32130.0,3.0,0.0,0.0,0.0,99.89,6.0,0,0
0.037000000000000005,15707.0,1.0,0.0,0.0,0.0,98.93,5.0,1,1
0.406,15336.0,2.0,0.0,0.0,0.0,99.39,18.0,2,0
0.738,14615.0,4.0,0.0,0.0,0.0,97.93,18.0,2,1
0.057,21911.0,2.0,1.0,0.0,1.0,99.02,18.0,0,1
0.5429999999999999,21547.0,1.0,0.0,1.0,0.0,98.93,12.0,0,0
0.0,19715.0,3.0,0.0,0.0,1.0,98.99,9.0,0,0
0.063,22637.0,1.0,0.0,0.0,0.0,99.35,10.0,0,1
0.95,17896.0,5.0,1.0,0.0,0.0,98.59,17.0,0,1
0.593,12785.0,1.0,0.0,0.0,0.0,94.65,14.0,0,0
0.264,14241.0,3.0,0.0,0.0,0.0,98.94,16.0,3,0
1.0,12423.0,1.0,0.0,0.0,0.0,99.63,4.0,0,1
0.158,21544.0,4.0,0.0,0.0,0.0,99.52,9.0,2,1
0.031,25930.0,3.0,0.0,0.0,0.0,99.335,18.0,0,0
1.0,13517.0,1.0,0.0,0.0,0.0,96.04,6.0,1,1
0.013000000000000001,25191.0,3.0,0.0,0.0,0.0,98.78,17.0,1,1
0.031,23000.0,3.0,0.0,0.0,0.0,99.34,10.0,0,0
0.6579999999999999,19720.0,3.0,0.0,0.0,0.0,98.97,18.0,1,0
0.044000000000000004,13882.0,6.0,0.0,0.0,0.0,99.38,10.0,2,1
0.703,23731.0,1.0,0.0,0.0,0.0,99.16,7.0,0,0
0.14,17167.0,2.0,0.0,1.0,2.0,99.6,7.0,3,1
0.023,20447.0,1.0,0.0,0.0,0.0,98.72,13.0,1,0
0.215,16805.0,3.0,0.0,1.0,0.0,99.27,13.0,3,1
0.057999999999999996,20081.0,1.0,0.0,0.0,0.0,98.69,16.0,0,1
1.0,10228.0,1.0,0.0,0.0,0.0,99.43,4.0,1,1
0.32299999999999995,13152.0,3.0,1.0,0.0,0.0,99.48,14.0,3,1
0.48200000000000004,29944.0,1.0,0.0,0.0,0.0,97.1,7.0,0,1
0.01,19353.0,2.0,0.0,0.0,0.0,99.4,12.0,1,1
0.051,22643.0,4.0,0.0,0.0,0.0,98.98,12.0,0,1
0.223,17528.0,1.0,0.0,0.0,0.0,98.15,12.0,0,0
0.015,25199.0,2.0,0.0,0.0,0.0,99.23,11.0,0,1
0.055,23739.0,2.0,1.0,0.0,0.0,99.5,10.0,2,1
0.965,14979.0,2.0,1.0,0.0,0.0,98.75,10.0,2,0
0.281,21183.0,3.0,0.0,0.0,0.0,98.9,9.0,0,0
0.963,17895.0,2.0,6.0,2.0,3.0,95.92,17.0,0,0
0.84,12789.0,1.0,1.0,0.0,1.0,99.48,13.0,0,1
0.098,23374.0,4.0,0.0,0.0,0.0,99.88,7.0,0,0
0.214,17533.0,2.0,3.0,0.0,0.0,98.85,22.0,0,1
0.335,24825.0,3.0,0.0,0.0,0.0,99.08,10.0,1,1
0.031,21544.0,1.0,0.0,0.0,0.0,99.67,9.0,3,0
0.18899999999999997,14975.0,5.0,1.0,0.0,0.0,99.29,20.0,2,1
0.213,9501.0,2.0,0.0,0.0,0.0,99.87,3.0,0,1
0.073,25929.0,3.0,0.0,0.0,0.0,99.49,13.0,0,1
0.462,12425.0,3.0,2.0,0.0,1.0,98.88,14.0,0,1
0.073,24103.0,3.0,1.0,0.0,0.0,99.71,12.0,0,1
0.182,16800.0,3.0,0.0,0.0,0.0,99.2,13.0,2,1
0.057,24470.0,2.0,0.0,0.0,0.0,99.4,6.0,0,0
0.036000000000000004,20087.0,3.0,0.0,0.0,0.0,99.86,17.0,0,0
0.019,20816.0,6.0,0.0,0.0,0.0,98.84,13.0,1,1
0.266,19355.0,4.0,0.0,0.0,0.0,99.39,12.0,0,0
0.0,27018.0,4.0,0.0,0.0,0.0,99.89,11.0,0,1
0.008,22642.0,1.0,0.0,0.0,0.0,98.64,10.0,0,1
0.03,24102.0,2.0,0.0,0.0,0.0,99.26,8.0,0,0
0.142,9505.0,2.0,0.0,0.0,0.0,99.28,6.0,0,1
0.27699999999999997,14977.0,2.0,1.0,0.0,0.0,98.73,10.0,3,0
0.982,20450.0,1.0,0.0,0.0,0.0,99.45,8.0,0,1
0.904,15708.0,3.0,0.0,0.0,0.0,98.5,12.0,0,1
0.358,20081.0,2.0,0.0,0.0,0.0,99.53,6.0,2,0
0.301,28119.0,2.0,0.0,0.0,0.0,99.89,5.0,1,1
0.0,8404.0,1.0,0.0,0.0,0.0,99.14,4.0,0,0
0.083,17167.0,3.0,2.0,0.0,0.0,99.38,18.0,1,1
0.01,18625.0,3.0,0.0,0.0,0.0,99.50999999999999,7.0,0,1
0.11800000000000001,14249.0,1.0,0.0,0.0,0.0,99.53,10.0,2,1
0.22699999999999998,18620.0,2.0,0.0,0.0,0.0,98.83,14.0,0,1
0.14,28844.0,2.0,0.0,0.0,0.0,99.55,7.0,0,1
0.33799999999999997,13151.0,2.0,0.0,0.0,0.0,99.11,9.0,3,1
0.037000000000000005,20817.0,6.0,0.0,0.0,0.0,99.43,14.0,3,1
0.33,19715.0,4.0,0.0,0.0,0.0,99.63,13.0,0,0
1.0,13147.0,4.0,0.0,0.0,0.0,99.14,8.0,0,0
0.29600000000000004,20090.0,2.0,0.0,0.0,0.0,98.85,16.0,0,0
0.6759999999999999,13519.0,2.0,0.0,0.0,0.0,97.9,19.0,0,1
0.095,25558.0,1.0,0.0,0.0,0.0,99.84,8.0,0,0
0.037000000000000005,19356.0,4.0,0.0,0.0,0.0,98.57,25.0,1,0
0.166,13883.0,1.0,0.0,0.0,0.0,99.31,18.0,0,1
0.475,18630.0,6.0,0.0,0.0,0.0,99.08,9.0,3,1
0.023,29211.0,2.0,0.0,0.0,0.0,99.89,4.0,0,0
0.312,16804.0,4.0,0.0,0.0,0.0,99.22,14.0,2,0
0.365,23005.0,2.0,0.0,0.0,0.0,98.86,9.0,1,0
0.057,12050.0,2.0,0.0,0.0,0.0,98.91,8.0,3,1
0.15,31769.0,1.0,0.0,0.0,0.0,99.56,12.0,0,0
0.0,13515.0,1.0,0.0,0.0,0.0,98.45,11.0,0,1
0.256,22273.0,3.0,0.0,0.0,0.0,99.34,12.0,1,1
0.0,17160.0,1.0,0.0,0.0,0.0,98.94,11.0,0,0
0.08900000000000001,28478.0,1.0,0.0,0.0,0.0,99.46,6.0,2,0
0.16699999999999998,10964.0,3.0,0.0,0.0,0.0,98.72,6.0,0,1
0.03,26657.0,3.0,0.0,0.0,0.0,98.97,10.0,1,1
0.057,17166.0,2.0,0.0,0.0,0.0,97.86,14.0,0,1
0.166,24099.0,2.0,0.0,0.0,0.0,98.82,13.0,0,1
0.068,19356.0,4.0,0.0,0.0,0.0,99.37,12.0,0,1
0.847,16805.0,3.0,1.0,0.0,0.0,98.78,16.0,2,0
0.03,31031.0,2.0,0.0,0.0,0.0,99.59,9.0,0,0
0.534,17526.0,2.0,1.0,0.0,0.0,99.1,6.0,1,0
0.451,26654.0,3.0,0.0,0.0,0.0,98.74,15.0,0,1
0.62,19721.0,5.0,0.0,0.0,1.0,99.22,18.0,0,1
0.16699999999999998,22277.0,2.0,0.0,0.0,0.0,99.61,14.0,0,1
0.929,17526.0,2.0,0.0,0.0,0.0,99.23,15.0,0,1
0.09699999999999999,18626.0,1.0,0.0,0.0,0.0,99.85,12.0,0,1
0.28600000000000003,25199.0,1.0,0.0,0.0,0.0,98.87,5.0,0,0
0.217,18263.0,2.0,0.0,0.0,1.0,99.6,6.0,0,1
0.474,20452.0,2.0,0.0,0.0,0.0,98.84,10.0,0,1
0.032,28850.0,2.0,0.0,0.0,0.0,99.88,7.0,0,1
0.185,21541.0,3.0,0.0,1.0,0.0,99.39,18.0,1,1
0.987,20445.0,2.0,0.0,0.0,0.0,98.57,5.0,0,1
1.0,8771.0,1.0,0.0,0.0,0.0,99.89,4.0,0,1
0.233,17531.0,5.0,1.0,0.0,0.0,99.03,14.0,2,0
0.43700000000000006,18991.0,4.0,1.0,0.0,0.0,99.23,11.0,2,1
0.04,18260.0,2.0,0.0,0.0,0.0,98.55,17.0,1,1
0.028999999999999998,18621.0,4.0,0.0,0.0,0.0,99.44,7.0,0,1
0.085,12789.0,1.0,0.0,0.0,0.0,98.51,15.0,1,0
0.927,19351.0,2.0,0.0,0.0,0.0,99.33,7.0,0,1
0.131,14610.0,3.0,0.0,0.0,0.0,99.21,10.0,2,0
0.005,13884.0,2.0,0.0,0.0,0.0,99.76,6.0,0,0
0.016,21910.0,2.0,0.0,0.0,0.0,98.42,11.0,2,1
0.5670000000000001,20815.0,2.0,4.0,1.0,0.0,98.16,12.0,0,1
0.633,15702.0,2.0,1.0,1.0,2.0,98.86,8.0,2,0
0.0,25200.0,4.0,0.0,0.0,0.0,99.79,6.0,0,1
0.276,33589.0,2.0,0.0,0.0,0.0,99.61,9.0,0,1
0.494,23005.0,2.0,0.0,0.0,0.0,98.23,8.0,0,1
0.655,16799.0,2.0,0.0,0.0,0.0,99.03,8.0,3,1
0.8690000000000001,15344.0,2.0,0.0,0.0,0.0,99.18,8.0,1,1
0.0,25194.0,2.0,0.0,0.0,0.0,99.88499999999999,3.0,1,1
0.018000000000000002,29938.0,3.0,0.0,0.0,0.0,99.89,7.0,1,1
0.555,21914.0,5.0,0.0,0.0,0.0,98.76,20.0,0,1
0.027000000000000003,11326.0,1.0,0.0,0.0,0.0,99.42,8.0,0,0
0.221,20080.0,1.0,1.0,0.0,0.0,98.3,28.0,0,1
0.0,16803.0,1.0,0.0,0.0,0.0,99.28,7.0,1,0
0.033,24467.0,2.0,0.0,0.0,0.0,99.84,13.0,0,1
0.08800000000000001,24466.0,3.0,1.0,0.0,0.0,97.85,26.0,0,1
0.017,20449.0,4.0,0.0,0.0,0.0,99.02,28.0,0,1
0.01,23738.0,4.0,0.0,0.0,0.0,99.46,15.0,0,0
0.033,22275.0,1.0,1.0,0.0,0.0,99.05,10.0,0,0
0.322,24825.0,4.0,0.0,0.0,0.0,99.05,16.0,1,0
0.484,18991.0,4.0,0.0,0.0,0.0,98.57,16.0,3,1
1.0,10962.0,1.0,1.0,0.0,0.0,98.99,4.0,0,1
0.003,12423.0,5.0,0.0,0.0,0.0,99.025,16.0,1,1
0.193,19723.0,1.0,2.0,0.0,0.0,98.33,12.0,0,1
0.142,12417.0,3.0,0.0,0.0,0.0,98.49,16.0,0,1
0.41700000000000004,14605.0,1.0,0.0,0.0,0.0,99.21,8.0,2,1
0.004,31760.0,1.0,0.0,0.0,0.0,99.89,10.0,0,1
0.34,25924.0,2.0,0.0,0.0,0.0,97.58,14.0,0,1
0.887,20453.0,5.0,0.0,0.0,0.0,99.52,9.0,2,1
0.027999999999999997,14970.0,2.0,0.0,0.0,0.0,98.83,14.0,3,0
0.518,14609.0,2.0,1.0,0.0,0.0,99.26,12.0,1,0
0.252,22271.0,2.0,0.0,0.0,0.0,99.22,8.0,0,1
0.063,25196.0,2.0,0.0,0.0,0.0,99.63,13.0,0,1
0.522,21176.0,2.0,0.0,0.0,0.0,98.82,15.0,0,1
1.0,13153.0,1.0,0.0,0.0,0.0,99.32,5.0,3,0
0.039,15342.0,4.0,0.0,0.0,0.0,99.7,13.0,1,1
0.265,21914.0,2.0,0.0,0.0,0.0,99.25,18.0,1,0
0.9359999999999999,17897.0,3.0,2.0,0.0,0.0,99.72,7.0,1,1
0.086,20448.0,2.0,0.0,0.0,0.0,99.41,13.0,0,1
1.0,21180.0,2.0,0.0,0.0,0.0,99.305,2.0,0,0
0.376,25930.0,4.0,0.0,0.0,0.0,99.13,15.0,0,1
0.495,12051.0,2.0,3.0,1.0,0.0,99.59,5.0,0,1
0.289,23374.0,3.0,0.0,0.0,0.0,98.67,12.0,1,1
0.052000000000000005,25558.0,5.0,0.0,0.0,0.0,99.56,9.0,0,1
0.098,17534.0,3.0,0.0,0.0,0.0,99.47,7.0,2,0
0.8590000000000001,17169.0,1.0,0.0,0.0,0.0,97.88,6.0,2,0
0.012,28840.0,1.0,0.0,0.0,0.0,99.115,6.0,1,1
0.485,11324.0,1.0,0.0,0.0,0.0,99.73,8.0,0,0
1.0,13880.0,2.0,0.0,0.0,0.0,97.92,8.0,3,1
0.001,20086.0,2.0,0.0,0.0,0.0,99.53,7.0,0,1
0.332,9866.0,5.0,0.0,0.0,0.0,99.82,12.0,0,0
0.408,22280.0,2.0,0.0,0.0,0.0,98.99,8.0,0,0
0.15,18626.0,2.0,0.0,0.0,0.0,98.45,16.0,1,0
0.004,12053.0,1.0,0.0,0.0,0.0,97.4,10.0,0,0
0.8370000000000001,18620.0,3.0,0.0,0.0,0.0,98.8,14.0,1,1
0.031,13149.0,3.0,1.0,0.0,0.0,99.43,15.0,0,0
0.151,12423.0,4.0,0.0,0.0,0.0,98.87,19.0,3,1
0.165,24464.0,2.0,0.0,0.0,0.0,99.11,13.0,0,1
0.185,13515.0,1.0,0.0,0.0,0.0,99.64,7.0,0,1
0.384,17534.0,2.0,0.0,0.0,0.0,98.74,11.0,1,1
0.0,22277.0,2.0,0.0,0.0,0.0,99.61,7.0,3,1
0.309,16796.0,1.0,0.0,0.0,0.0,99.57,7.0,0,0
0.192,14243.0,6.0,1.0,0.0,0.0,99.83,13.0,0,0
0.037000000000000005,18620.0,3.0,0.0,0.0,0.0,99.28,12.0,1,0
0.0,14605.0,1.0,0.0,0.0,0.0,98.99,4.0,1,1
0.042,23737.0,2.0,0.0,0.0,0.0,99.34,5.0,0,1
0.534,11329.0,1.0,0.0,0.0,1.0,99.61,5.0,0,0
0.022000000000000002,13516.0,2.0,0.0,0.0,0.0,99.89,5.0,0,0
0.006,23374.0,4.0,0.0,0.0,0.0,99.55,23.0,1,0
0.47100000000000003,14971.0,3.0,0.0,0.0,0.0,99.07,12.0,3,0
0.7609999999999999,17160.0,1.0,0.0,0.0,0.0,99.16,10.0,2,1
0.9590000000000001,20454.0,1.0,0.0,0.0,0.0,99.33,7.0,1,1
0.004,18629.0,2.0,1.0,0.0,0.0,99.88,6.0,2,1
1.0,23372.0,1.0,0.0,1.0,0.0,95.35,2.0,0,1
0.052000000000000005,29207.0,1.0,1.0,0.0,0.0,99.79,7.0,0,1
0.268,10963.0,2.0,0.0,0.0,0.0,99.35,9.0,3,1
0.004,27020.0,1.0,0.0,0.0,0.0,98.97,10.0,0,1
0.187,16065.0,2.0,1.0,0.0,0.0,98.72,10.0,4,0
0.095,17168.0,3.0,0.0,0.0,0.0,99.63,17.0,3,1
0.301,13155.0,1.0,3.0,3.0,0.0,98.89,7.0,0,1
0.078,18626.0,1.0,0.0,0.0,0.0,99.84,16.0,1,1
0.013000000000000001,26292.0,1.0,0.0,0.0,0.0,99.85,10.0,0,1
1.0,12052.0,1.0,0.0,0.0,0.0,97.985,2.0,0,0
0.7490000000000001,18257.0,3.0,1.0,0.0,0.0,99.19,10.0,0,0
1.0,9505.0,2.0,0.0,0.0,0.0,99.77,3.0,0,1
0.256,23006.0,2.0,0.0,0.0,0.0,98.74,11.0,1,1
0.002,23736.0,3.0,0.0,0.0,0.0,99.28,12.0,2,0
0.245,23000.0,1.0,0.0,0.0,0.0,99.58,7.0,0,1
0.843,13884.0,2.0,0.0,0.0,0.0,98.68,6.0,2,0
0.195,23738.0,2.0,0.0,0.0,0.0,98.96,16.0,1,0
0.718,13878.0,1.0,0.0,0.0,0.0,99.56,7.0,2,1
0.149,14247.0,2.0,0.0,0.0,0.0,99.46,13.0,2,1
0.563,9862.0,1.0,2.0,0.0,0.0,98.87,13.0,2,1
0.284,17168.0,1.0,0.0,0.0,0.0,98.62,7.0,1,1
0.087,16073.0,4.0,0.0,0.0,0.0,99.14,10.0,2,0
0.087,10226.0,3.0,0.0,0.0,0.0,99.85,6.0,0,1
0.633,18263.0,1.0,0.0,0.0,0.0,99.18,8.0,0,1
0.03,18991.0,3.0,0.0,0.0,0.0,99.04,10.0,1,1
0.99,12786.0,1.0,0.0,0.0,0.0,98.77,6.0,0,0
0.244,24100.0,3.0,0.0,0.0,0.0,99.03,9.0,1,0
0.001,23010.0,3.0,0.0,0.0,0.0,99.535,6.0,0,1
0.032,20089.0,3.0,0.0,0.0,0.0,99.03,12.0,3,1
0.11599999999999999,14250.0,2.0,0.0,0.0,0.0,98.68,9.0,2,1
0.005,15345.0,4.0,0.0,0.0,0.0,99.1,10.0,1,0
0.565,14246.0,1.0,0.0,0.0,0.0,99.27,12.0,1,1
0.179,15344.0,2.0,0.0,0.0,0.0,97.06,18.0,2,0
0.006,22643.0,4.0,0.0,0.0,0.0,99.42,13.0,0,1
0.018000000000000002,20811.0,1.0,0.0,0.0,0.0,98.38,13.0,0,0
0.037000000000000005,23367.0,3.0,1.0,0.0,0.0,99.2,11.0,1,0
